,text,location
3844,"i was saying how bad it is tonight the #democraticdebate, and i was reminded that 3 years ago @readonaldturnip defended the size of his penis. true. he was really really bad.",New York
3845,"let's get all the bold, progressive things done without alienating voters! i agree with @amyklobuchar !!! #demdebate10 #demdebate2020 #demdebate #demdebates #democraticdebate #democraticdebate #democraticprimary",New York
3846,someone should ask     bernie ie ie ie ie how all of his policies with the government taking charge of education/childcare/ climate care/ are different from dictators? all those countries started with the same policies and it did not end well for them. #demdebate #demdebate2020 #democraticdebate,New York
3847,hello the american people can’t follow what’s being said when two people are talking at the same time #democraticdebate,New York
3848,this is the nastiest #democraticdebate yet. geesh.,New York
3849,these attacks on     bernie ie ie ie ie are playing right into his hands. he’s winning on these issues. move on. #democraticdebate #democraticdebates,New York
3850,#    bernie ie ie ie ie going totally bananas now. #democraticdebate,New York
3851,permission for all candidates to be clear #democraticdebate,New York
3852,the columbia broadcasting system should not be allowed to host political debates. #demdebate #democraticdebate,New York
3853,.@petebuttigieg you are a flip flopper. in espanol you are a chancleta #demdebate2020 #demdebate #democraticdebate,New York
3854,someone please tell @petebuttigieg to stop talking over people. he's soooo annoying. #democraticdebate,New York
3855,#coronavirus #southkorea #chinazivirus #chinacoronavirus #usarmy #usmilitary #kobebryant #bloomberg #democraticdebate #demdebate #biden #coronavirusoutbreak #armyupdate #nato #tump #warren #seoul #korean #virus #breaking @2infdiv,New York
3856,@petebuttigieg is a pompous mofo. #demdebate2020 #democraticdebate #demdebate,New York
3857,and the debate goes off the rails... #democraticdebate,New York
3858,"stripping away people of their human rights, imprisoning uyghurs, ""disappearing"" activists and critics - and this does not make a dictator how? stop defending xi jinping and communist #china! @ bloomberg  #demdebate #democraticdebate",New York
3859,"""cuba has an extraordinary resource -- a system of education which values every boy and every girl."" -- barack obama, 2016 https://obamawhitehouse.archives.gov/the-press-office/2016/03/22/remarks-president-obama-people-cuba #demdebate #democraticdebate",New York
3860,@cbs moderators need to step up and control this #democraticdebate ,New York
3861,these attacks on     bernie ie ie ie ie are pathetic. lmao the best they can do is keep lying and saying that he's embraced communist cuba and fidel castro. #democraticdebate,New York
3862,this #democraticdebate is a shit show.,New York
3863,this is a real shit show. #demdebate #democraticdebate,New York
3864,#democraticdebate #    bernie ie ie ie ie    bernie ie ie ie  speaks truth even when it’s not popular .,New York
3865,most unexpected part of this debate wasthe biggest applause break going to....pete. #demdebate2020 #demdebate #democraticdebate,New York
3866,ugh     bernie ie ie ie ie’s shouting is such a turn off....he tries to shout everyone down. great for a president #democraticdebate,New York
3867,#democraticdebate #demdebate oh @petebuttigieg @joebiden how stupid are you guys he is not saying that petey you are another  economy  toy how stupid you are he is not saying that he just said that charlatans,New York
3868,"caption: ""see, ma? this is why i need to remain single."" #democraticdebate ",New York
3869,@hillaryclinton #demdebate2020 #demdebate #democraticdebate ,New York
3870,am i the only conservative who is not watching the democratic debate or caring? for you democrats--who have picked a candidate or remain undecided--what do you hope to see besides someone making a memorable one-liner? #demdebate #democraticdebate #betterthingstodo #debate,New York
3871,most u.s. public discussion gets everything about cuba wrong. #demdebate #democraticdebate,New York
3872,# bloomberg  #bloomberg #rockstar #demdebate2020 #democraticdebate ,New York
3873,pete is rude as shit bro #democraticdebate,New York
3874,the audience booing steyer and     bernie ie ie ie  #democraticdebate,New York
3875,"here we go with the #cuba questions. #    bernie ie ie ie ie, ""i promise to bring reading to #southcarolina like #castro did in cuba! #biden ""obama was a good reader &amp; a great leader that did not like commies!"" #buttigieg ""brenie gets a boner from thug leaders."" #demdebate #democraticdebate",New York
3876,you’ve gotta ask yourself....why doesn’t     bernie ie ie ie ie ever raise his left arm? is he telling us something? #democraticdebate,New York
3877,"how much have mainstream democrats criticized saudi arabia, if we’re talking about authoritarian regimes? #democraticdebate",New York
3878,@petebuttigieg keeps reminding us that it is twenty twenty! #democraticdebate,New York
3879,biden’s comments about     bernie ie ie ie ie right now are entirely disingenuous. this whole topic is going on too long. next. #demdebate2020 #democraticdebate,New York
3880,does @joebiden know that there's video of @barackobama saying that? #demdebate2020 #democraticdebate,New York
3881,    bernie ie ie ie ie and joe arguing like it’s thanksgiving family dinner. #democraticdebate #demdebate2020,New York
3882,joe biden is the frontrunner for replacing james murphy as frontman of lcd soundsystem. #demdebate #democraticdebate ,New York
3883,lots of boos for #    bernie ie ie ie ie tonight. #    bernie ie ie ie ieboos #democraticdebate,New York
3884,someone turn pete’s mic off stopping him interrupting #demdebate #demdebate2020 #democraticdebate,New York
3885,look @joebiden going after @    bernie ie ie ie ie    bernie ie ie ie  finally. bring it on joe. #demdebate #demdebate2020 #democraticdebate,New York
3886,has a presidential candidate in any debate ever talked about america’s involvement in regime changes around the world as @    bernie ie ie ie ie    bernie ie ie ie  did just now? have to assume it’s a first and a moment in time in our politics. #democraticdebate,New York
3887,"biden is middle of my list at best, but damn i want a friend that will defend me the way he defends obama #democraticdebate",New York
3888,just not enjoying watching a whole lot of white men yell and brag. #demdebate #demdebate2020 #democraticdebate,New York
3889,"    bernie ie ie ie  is making the ""bold move"" of pointing out that other countries sometimes do things better than the united states and the united states has some giant dark marks on its historical record. #demdebate #democraticdebate",New York
3890,put your fucking arm down already. #democraticdebate,New York
3891,    bernie ie ie ie ie’s cuban cigar is showing #democraticdebate,New York
3892,watching the #democraticdebate is like being at the big apple circus but better,New York
3893,    bernie ie ie ie ie responding directly to people booing might be both his greatest strength and greatest weakness. #demdebate2020 #democraticdebate #democraticdebates,New York
3894,#demdebate2020 #democraticdebate #winecavedebate,New York
3895,isn't the point of the debate to allow the voters to make a informed decision? how are we supposed to do that if we don't get to hear everyone's view on the same topic instead of asking 2 people what they think then change the topic totally. #demdebate #democraticdebate,New York
3896,#democraticdebate @cbsnews needs to not have another debate. they are not handling it. not keeping control. and not asking decent questions. this is a disaster and trump is probably really enjoying this. sad. sad. sad.,New York
3897,warren sounds like a nagging wife. bloomberg doesn’t need to grow his business as the idiot in the wh does. we know he’s a  economy . he’s not asking any1 for $. he’s not beholden to anyone or anything. that’s an advantage ##democraticdebate #democraticdebates #demdebate2020,New York
3898,#really #democraticdebate ,New York
3899,    bernie ie ie ie  is right: bloomberg elided xi jinping's dictatorship in china by saying he's answerable to the politburo. bloomberg is the one who's soft on authoritarians. #demdebate #democraticdebate,New York
3900,whenever #tomsteyer speaks i just can’t help but to tune him out #demdebate2020 #democraticdebate #democraticdebates,New York
3901,who told biden that screaming all of his answers was a good idea? he’s like a will ferrell character #democraticdebate #demdebate,New York
3902,"barack obama was a broad? i had no idea! wow, biden really knows the tea! #demdebate10 #demdebate2020 #demdebate #demdebates #democraticdebate #democraticdebate #democraticprimary",New York
3903,"@ewarren stick to the issues!! the issues!!!! denigration will not win with the democratic party! if that’s your best tactic, you should register as a republican!!!! #demdebate #demdebate2020 #democraticdebate",New York
3904,pete’s reaction #demdebate #demdebate2020 #democraticdebate #familiar #deepfakes #buttigieg,New York
3905,finally! a real question about     bernie ie ie ie ie’s long held admiration for repressive  economy  regimes! #demdebate2020 #demdebate #democraticdebate ,New York
3906,no americans care about chinese politics. let’s move on to what you can buy at costco! #democraticdebate,New York
3907,wow @tomsteyer just impressed me for the first time with his “coalition” response. #democraticdebate,New York
3908,mr trump?!? it's president trump! who is that guy anyway?!? #democraticdebate,New York
3909,"warren refuses to go away. she is almost as bad as     bernie ie ie ie ie. she is only going after  bloomberg  because she got donations and air time last time. if she is going to go after anyone, it should be     bernie ie ie ie ie. #demdebate #demdebate2020 #democraticdebate",New York
3910,perfect question for     bernie ie ie ie ie and i’m happy they just asked #demdebate2020 #democraticdebates #democraticdebate ,New York
3911,"missed this: when coronavirus was brought up in tonight's #demdebate, did anyone address the racism &amp; discrimination chinese &amp; aapi communities have been facing due to coronavirus? if not, plans for coronavirus response may not be addressing the whole problem. #democraticdebate",New York
3912,#90minsummary #democraticdebate ,New York
3913,#democraticdebate #demdebate  immigration  policy: stop killing people overseas making enemies come back home work on our problems stop the bullshit and pay attention to our problems please,New York
3914,this sucks. bloomberg has this bought. they are not going to give us back our country #demdebate2020 #democraticdebate,New York
3915,question about tax returns: @ bloomberg  “well i bought my way into this race only a few weeks ago...” yaddah yaddah yaddah # bloomberg  #demdebate #demdebate2020 #democraticdebate,New York
3916,my goodness. elizabeth warren only does two things by still attacking  bloomberg  bloomberg: 1. hurting her campaign 2. helping     bernie ie ie ie ie’s campaign #never    bernie ie ie ie ie #demdebate2020 #democraticdebate #demdebate #msnbc @ewarren,New York
3917,they’re literally booing tax transparency. who tf is in this audience?! #demdebate #democraticdebate #demdebate2020,New York
3918,"when biden yells, i feel like i'm being scolded when     bernie ie ie ie ie yells, it seems like he's the funny old guy who lives down the block & yells at kids in a way that makes everyone laugh including him biden would be a better president, but yelling isn't his style #democraticdebate",New York
3919,"ok now it seems like elizabeth warren is just stuck on bloomberg.... like sis,pick a different target. it’s looking personal. #democraticdebate #demdebate2020",New York
3920,#elizabethwarren : # bloomberg  is done. it is hurting my opinion of your tactical judgement to see you keep attacking him instead of a real consequential rival. #democraticdebate,New York
3921,if @ewarren somehow wins this presidency we must pass a bill that would change her voice every time she gives a speech. #democraticdebate #covidー19,New York
3922,"um - hate to break it to you, but “period, period, period” is an ellipsis, joe. #demdebate2020 #democraticdebate #grammarnerd",New York
3923,#democraticdebate,New York
3924,@senwarren’s tax attack on @ bloomberg  comes off as disingenuous. #democraticdebate,New York
3925,fmr vp #biden - 1) i have spent more time - 2) i have created this ... man he is in the passenger seat riding hard off obama’s success. #demdebate #democraticdebate #demdebate2020,New York
3926,in a nyc taxi watching the #democraticdebate on my phone.,New York
3927,here she goes again! hey gurl! #winwithwarren #scdebate #democraticdebate #demdebate2020 #demdebate,New York
3928,oh gosh elizabeth warren you’re so done. who the hell is your campaign manager? some selfie queen? #dembebate #demdebate2020 #democraticdebate,New York
3929,"they managed to top it off.“i will give you free education” ,“free housing “, “free  climate  insurance “ , even “restoration for 400 years of slavery “. and all that through taxation on corporations.they should really ask europeans how well it worked for them #democraticdebate",New York
3930,i trust you @ewarren #presidentelizabethwarren #democraticdebate #demdebate #demdebate2020 #warrenforthewin,New York
3931,biden would make a great vice president. #democraticdebate,New York
3932,does @joebiden realize that “period period period” is not a definitive and is leaving thing open to discussion? #democraticdebate,New York
3933,"biden on china. talking about anti-democratic, anti-uighur, anti-hong kong track record. great moment. shows his strong points. #demdebate #democraticdebate",New York
3934,"#amyklobuchar is so presidential, while trump tried to cut back on $to the cdc, she gave dropped http://cdc.gov so americans are better informed. #winbig #demdebate #amazingamy #allinforamy #canttouchthis #klobmentum #klobucharged #democraticdebate ",New York
3935,if everyone hate china so much and support democracy. why on one support taiwan’s independence? #demdebate #democraticdebate #democraticdebate,New York
3936,warren’s next job? public school teacher....looks like one #democraticdebate,New York
3937,"isn't ""period, period, period"" actually an ellipsis? #demdebate10 #demdebate2020 #demdebate #demdebates #democraticdebate #democraticdebate #democraticprimary",New York
3938,demo with a small d #demdebate2020 #democraticdebate,New York
3939,they must play by the rules #democraticdebate,New York
3940,"thank you for poking holes in the authority of ""science""     bernie ie ie ie ie. #demdebate2020 #democraticdebate",New York
3941,biden just ended a comment by saying 'period period period'. that's an ellipsis. #demdebate #democraticdebate,New York
3942,"so, apparently, barack obama did nothing during his presidency--and it was _all_ joe, by himself? #demdebate2020 #demdebate #democraticdebate",New York
3943,“democratic with a small d” -joe biden #demdebate #democraticdebate,New York
3944,"wow, seems like bloomberg spent some  economy  on debate prep. #demdebate #democraticdebate",New York
3945,this @cbs #democraticdebate is an attack on @    bernie ie ie ie ie    bernie ie ie ie  and an endorsement of bloomberg. not good!,New York
3946,hey @ bloomberg : xi jinping is a dictator. bye! #scdebate #democraticdebate #demdebate2020,New York
3947,i’m ded #demdebate #demdebate2020 #democraticdebate ,New York
3948,"as per china, they’re all talking about what trump is doing now...and it was his idea! #democraticdebate",New York
3949,bloomberg complains about chinese violations of intellectual property but nothing about china's concentration camps for uighurs. #demdebate #democraticdebate,New York
3950,is jail king gonna ask  bloomberg  blumberg about his rape allegations or nah? #demdebate2020 #democraticdebate,New York
3951,some of the  immigration  policy questions from @nytimes that mr. @petebuttigieg did not answer for some reason. https://www.nytimes.com/interactive/2020/us/politics/pete-buttigieg- immigration -policy.html #democraticdebate ,New York
3952,#democraticdebate #demdebate i wish i can afford to go my doctor @amyklobuchar i wish you were looking out for average american interest and support #medicareforall like @    bernie ie ie ie ie    bernie ie ie ie  so we can go to a doctor without worrying about the bills even we pay a lot of premiums,New York
3953,very relatable how     bernie ie ie ie ie repeats trump’s words because he can’t believe they’re real. he even followed the rule of 3! #demdebate2020 #democraticdebate,New York
3954,they picked biden to ask what he would do about corona virus? he can’t even deal with his own medical problems. #demdebate2020 #democraticdebate,New York
3955,bloomberg claiming he won last week #demdebate #demdebate2020 #democraticdebate #familiar #deepfakes,New York
3956,"dem debate: put you damn hands down, you're grown ass adults, not children asking to go to the bathroom. #democraticdebate",New York
3957,"wow, democracy is messy, right? but i can’t imagine that it can work any other way. #democraticdebate",New York
3958,yes there is no getting around dealing with china #democraticdebate,New York
3959,you hated millionaires in 2016 until you became a millionaire #demdebate2020 #demdebate #democraticdebate,New York
3960,#demdebate2020 #demdebate #democraticdebate ,New York
3961,"when he is debating, he’s yelling! #biden4senate #demdebate2020 #democraticdebate #demdebate",New York
3962,#ididit #democraticdebate ,New York
3963,loved @amyklobuchar's embellishment about investing in education to make sure we nurture the idea for a vaccine in the head of a schoolkid right now. #democraticdebate,New York
3964,#demdebate2020 #democraticdebate # bloomberg ,New York
3965,elizabeth warren states that we can’t use our military when there is no military solution. complete silence. zero reaction from this neoliberal war-hawk stacked audience. #democraticdebate #democraticdebates,New York
3966,so the vaccine is in the head of some kid in south carolina? go get that ! #democraticdebate #demdebate,New York
3967,"""kag2020"" #demdebate2020 #democraticdebate #democraticdebates #demdebate",New York
3968,"if biden had debated like this a few weeks ago, he might actually still be the front-runner. #demdebate10 #demdebate2020 #demdebate #demdebates #democraticdebate #democraticdebate #democraticprimary",New York
3969,agree #demdebate #demdebate2020 #democraticdebate ,New York
3970,i figured out what happened to biden. the edible hit. #demdebate #democraticdebate #demdebate2020,New York
3971,"bloomberg, every time a question comes his way... #demdebate #demdebate2020 #democraticdebate ",New York
3972,biden 2020: yelling is leadership #democraticdebate,New York
3973,“the thing that kept me safe just as sure as my body armor was the flag in my shoulder” - @petebuttigieg we can’t even... #dropthemic #nationalismisbigotry #saynotovetbros #nomorewar #demdebate #demdebate2020 #democraticdebate,New York
3974,not loving the alarmist tone being struck about the #coronavirus tonight #demdebate2020 #democraticdebate #demdebate,New York
3975,tom steyer mentioned reparations and #cbs said... cut that fool off immediately!!! #amess #democraticdebate,New York
3976,"#petebuttigieg talked about ""trusting my body armor"", and i've spoken to people who have been over there and that is an almost universal sentiment. i wish there were other things we could equally trust. #democraticdebate",New York
3977,"we all know how you really feel, when you made up an absolute lie about america’s first african american president #barackobama #democraticdebate #demdebate #demdebate2020 ",New York
3978,we should never prevent entry by citizens into america. bring them home quarantine them and get them better. never turn our backs on our citizens. #democraticdebate,New York
3979,did bloomberg completely stack the audience of this #democraticdebate ???,New York
3980,joe biden is filled in a little bit entitled here at the #democraticdebate,New York
3981,gail is being disrespectful to joe biden #democraticdebate,New York
3982,maybe they could come up with a better format if 45 seconds is consistently too short during the #democraticdebate,New York
3983,#demdebate2020 #democraticdebate #covidー19 #coronavirus #biden #joebiden #demdebates #democraticdebates they say a picture is worth a thousand words,New York
3984,"@cbsnews overall,     bernie ie ie ie ie only has support of 30% of the population. please ask him, if he is nominee how he expects to earn the vote of the majority of the population? #demdebate #demdebate2020 #democraticdebate",New York
3985,disappointed with the #demdebate2020? fed up with #democraticdebate justifying death at every turn? join the @amsolidarity in #albany #newyork. details below! it will be peaceful and not #delhiriots2020 #delhiriots status. https://www.facebook.com/100973321496607/posts/113228680271071/,New York
3986,"know one who actually knows anything about education would support charter schools profiteers pimping families of color in test-prep regimented institutions, designed to provide a pipeline for filling low wage jobs. #democraticdebate #demdebate2020",New York
3987,joe biden debating gayle king is incredibly awkward. although there don’t seem to be any moderators there tonight... #demdebate2020 #demdebate #democraticdebate #msnbc @gayleking,New York
3988,wow @joebiden is a #demdebate #demdebate2020 #democraticdebate,New York
3989,buttigieg says @realdonaldtrump alienated our allies #demdebate #demdebate2020 #democraticdebate wrong ,New York
3990,"#demdebate - michael bloomberg has mentioned 9/11 so many times, rudy giuliani is suing for copyright infringement. # bloomberg  &lt;-- no. #democraticdebate ",New York
3991,@cbsnews why has a bloomberg ad aired during every break in this #democraticdebate.you really should not be doing these debates. it was the worst by far that we've seen,New York
3992,@joebiden arguing with the moderators is a terrific strategy definitely keep that up #demdebate2020 #democraticdebate #demdebate,New York
3993,pet buttigieg conning the audience into thinking he fought in afghanistan. he actually had a minor desk job in a base office for a few weeks. the only thing he fought with was the stapler and the printer cartridge. #demdebate2020 #democraticdebate #democraticdebates,New York
3994,i literally just turned on the debate and  bloomberg  bloomberg is talking about how the lesson from 9/11 is we need to keep troops in the middle east? is there any thing this guy can be right about even by accident? #democraticdebate,New York
3995,"no matter what happens tonight at the #democraticdebate , the primaries or the november election is going to change what i have been doing in dc for the last almost 3 years. it's going to take a lot of work to #protectourcare it is not going to happen overnight.",New York
3996,.@petebuttigieg the flag represents a country that keeps its word? to whom?!? says every black voter in existence #demdebate2020 #demdebate #democraticdebate,New York
3997,"trump must be licking his chops watching this #democraticdebate, especially the possibility of the party nominating a “democratic  economy ”",New York
3998,"a place where terrorists congregate, mr. bloomberg? you mean like golf courses? #demdebate2020 #democraticdebate #democraticdebates",New York
3999,i don’t get the attraction to @petebuttigieg. #democraticdebate,New York
4000,"bloomberg saying we need troops where terrorists come from, well... there sure are terrorist groups here. #democraticdebate",New York
4001,"“did your policies increased life expectancy in new york mayor bloomberg?” wow, such an obsequious, biased and softball question. #demdebate2020 #democraticdebate #demdebate",New York
4002,amy klobuchar is the mom who tries to be cool by saying you and your friends can drink. but it's bud light lime and it's half a can. #democraticdebate #demdebate2020,New York
4003,@stephenathome @colbertlateshow as you aware disney bob iger is stepping down. i said there would be consequences for my creative ideas being stolen by disney and using them illegally in the mcu films. so where's my interview? #democraticdebate #southcarolina #disney #bobiger,New York
4004,america is watching the dnc debate cluster and president trump wins! #trump2020 #demdebate2020 #demdebate #democraticdebate,New York
4005,blame all this on the moderators @cbs #democraticdebate ,New York
4006,#bloomberg i like what you’re saying. the man’s speaking sense. #democraticdebate #demdebate2020,New York
4007,@ewarren said twice in her opening “a strong military keeps us safe” and at least one of the people tweeting from this handle’s heart broke enough to not be able to have a sassy response #demdebate2020 #democraticdebate #dropthemic,New York
4008,pull all troops out of the middle east? why the hell would we do this? #democraticdebate,New York
4009,do a shot every time bloomberg mentions 9/11. #democraticdebate,New York
4010,what's with bloomberg's mentions of 9/11 tonight? it's a cheap move. he just said it again while i was typing! #demdebate #democraticdebate,New York
4011,the “bring the troops home” topic has been brought up in debates for the last 12 years. #demdebate2020 #democraticdebate,New York
4012,@ bloomberg  keeps dropping 9/11 like he's running for president in 2004 #demdebate2020 #democraticdebate #demdebate,New York
4013,"and bloomberg mentions 9/11 again. almost as much as he's apologized, but not quite. #demdebate10 #demdebate2020 #demdebate #demdebates #democraticdebate #democraticdebate #democraticprimary",New York
4014,not sure if we need a debate every week guys #democraticdebate,New York
4015,“medicare for all... nu?!” -     bernie ie ie ie ie #democraticdebate,New York
4016,this town ain’t for everyone— ya heard? #nakedcowboy #nyc #demdebate #democraticdebate ,New York
4017,"#democraticdebate can you call on anything other than warren, bloomberg and     bernie ie ie ie ?",New York
4018,say it again!!! #democraticdebate ,New York
4019,i appreciate that there are a lot of intelligent questions tonight. ones that are different from the past 9 debates! #demdebate10 #demdebate2020 #demdebate #demdebates #democraticdebate #democraticdebate #democraticprimary,New York
4020,"#demdebate #medicareforall #medicare4all is the only solution not an answer not a temporary patch it is the only solution for our  climate care crisis all of these charlatans paid by big pharma and insurance companies, @    bernie ie ie ie ie    bernie ie ie ie  is the only candidate #democraticdebate",New York
4021,cc: @cbsnews #democraticdebate #covidー19,New York
4022,did you hear that; joe biden claims 150 million people have died from gun violence in the us since 2007. how this can be possible? #demdebate2020 #democraticdebate,New York
4023,it’s pretty lame how the candidates have their tweets ready to go right as they say the same thing in the #democraticdebate,New York
4024,secretly - old man     bernie ie ie ie ie every time he talks about what he’s going to do for the voters of “color”. #demdebate2020 #democraticdebate #cbsdebate #demdebate #    bernie ie ie ie ieisacommunist,New York
4025,"has anyone told @joebiden that ""i wrote the damn bill"" is @    bernie ie ie ie ie    bernie ie ie ie  thing? #demdebate2020 #democraticdebate #demdebate",New York
4026,joe biden: “i wrote that bill!” “i wrote that bill too!” the way biden goes on he’s gonna take credit for writing our phone bills and cable bills too! #democraticdebate #demdebate2020,New York
4027,#democraticdebate they are all saying a lot of “fluff”. nothing substantial,New York
4028,wait there’s a break in the #democraticdebate? quick-someone grab some blush for biden!,New York
4029,nyc naked cowboy about to get paid in a #bloomberg commercial tomorrow. no doubt. #nakedcowboy #democraticdebate #demdebate2020,New York
4030,this #demdebate is a disaster for democrats. the party is tearing itself apart on stage. #democraticdebate,New York
4031,    bernie ie ie ie ie pledging to help blacks and latinos get into the legal marijuana industry is so important! yes! #democraticdebate,New York
4032,"#warren said affordable housing is primarily a racial issue. there is a lot of racial pandering going on at this #democraticdebate, but warren is the worst. #klobuchar showed a more comprehensive view when she said affordable housing is needed in rural areas as well as urban.",New York
4033,keep at it @ewarren #demdebate2020 #democraticdebate #demdebate #presidentelizabethwarren,New York
4034,#demdebate @dnc @cbsnews why did it cost $1750 a ticket to attend the debate? who in their right mind can afford that? #democraticdebate #demdebate2020,New York
4035,#democraticdebate #demdebate omg did you guys see the bullshit advertisement about medicare for all hahaha these people are the true enemy of average american #medicareforall is the only solution to our  climate  care crisis,New York
4036,#demdebate2020 #democraticdebate i just laughed out loud when bloomberg mentioned the “naked cowboy.” such a new york thing ,New York
4037,"if you think that  economy  from cannabis sales should be reinvested into communities most impacted, then you believe in reparations. #scdebate #demdebate2020 #democraticdebate ",New York
4038,@sen    bernie ie ie ie  brilliant position and description of #cannabis @cannabisculture @thedemcoalition #democraticdebate,New York
4039,"they should do this debate #lordoftheflies style. whoever has the conch can speak, otherwise, a boulder gets dumped on them. #democrats2020 #democraticdebate",New York
4040,#demdebate2020 #democraticdebate this whole debate's making me hostile. i want to punch bloomberg out! warren s/b led out by her earlobe like a child in the 1950s. nora &amp; oprah's gf need to get their house in order. then the adults can have an actual debate. ,New York
4041,i think i just saw john wilkes booth in the mezzanine. #democraticdebate #demdebate2020,New York
4042,"i don’t know if these democrats will ever talk about the big chunk of americans who are doing pretty good, but want to break the plateau and be really fucking awesome. nope, democrats always laying the guilt trip and the ball and chain. #stepoff #democraticdebate",New York
4043,shout out to the #yanggang the #freedomdividend is still alive with @newyorkvonni for congress #demdebate2020 #demdebate #democraticdebate,New York
4044,tom steyers might have won the black vote by mentioning reparations for slavery #democraticdebate,New York
4045,i’m done with this shit show! #democraticdebate,New York
4046,i am embarrassed to say that i voted for     bernie ie ie ie ie in the primary last year. his platform may be the opposite of the current admin but his behavior is exactly the same. #demdebate2020 #demdebate #democraticdebate,New York
4047,joe biden wrote every bill in american history. who knew? #democraticdebate #demdebate,New York
4048,is there anything joe biden won’t take credit for? it’s like obama was his imaginary friend #demdebate #demdebate2020 #democraticdebate #biden #joebiden,New York
4049,this gated community home owners association meeting is getting out of hand...#demdebate2020 #democraticdebates #democraticdebate #demdebate,New York
4050,i couldn't watch anymore. did #klobuchar cry yet? #demdebate #demdebatesc #demdebates #demdebate2020 #scdebate #democraticdebate,New York
4051,"oh my word, cbs totally just cut-off @joebiden. poor guy. he’s trying so hard too lol #demdebate2020 #democraticdebate #democraticdebates",New York
4052,everyone on this stage: here’s how i’m going to fix the gun issue. i know i’ve been in politics for years and haven’t done it but i will now i swear. @ bloomberg : cool i literally started an organization to do that 7 years ago. #demdebate2020 #demdebate #democraticdebate ,New York
4053,it feels like biden was winning an oscar & just got cut off. oops! #demdebate10 #demdebate2020 #demdebate #demdebates #democraticdebate #democraticdebate #democraticprimary,New York
4054,"did bloomberg equate marijuana with heroin? i didn’t hear that. in addition, you regulate the industry the same way you do with cigarettes and alcohol. i like bloomberg but it stands on legalizing weed is moronic. #democraticdebate #demdebate2020 #democraticdebates #legalizeweed",New York
4055," bloomberg  needs to understand that not legalizing entirely will mean black people will be targeted as “dealers” regardless of reality. his idea is stupid, impractical, and allows a racist law to stay just as racist. #democraticdebate #demdebate #demdebate2020",New York
4056,"if you still believe that majuriana shouldn’t be legal & people can sell it legally, get the heck off the debate stage. #demdebate #democraticdebate",New York
4057,#democraticdebate i’d like to hear the environmental policies of     bernie ie ie ie  and bloomberg please,New York
4058,nah the moderators are trying biden lmaooooooooooo #cuthisfuckingmicoff #demdebate #demdebate2020 #democraticdebate,New York
4059,.@thedemocrats #democraticdebate primary candidates are offering blacks everything as if black people can’t achieve anything on their own. #softbigotry of low expectations in #southcarolina aka #blackcountryfordemocrats. @realdonaldtrump @realdonaldtrump @cvpayne @gop @dnc,New York
4060,did bloomberg buy the #democraticdebate on @cbs tonight? he is getting more time than a front runner! we all know who cbs wants to win.,New York
4061,@    bernie ie ie ie ie    bernie ie ie ie  is being funded by the drug cartels and @gayleking just shut down @joebiden! #byebyebiden #demdebate2020 #democraticdebate,New York
4062,trump wins this debate cluster @realdonaldtrump #demdebate2020 #demdebate #democraticdebate,New York
4063,.@    bernie ie ie ie ie    bernie ie ie ie  views on weed. a+ #demdebate2020 #demdebate #democraticdebate,New York
4064,"# bloomberg  on pot causing brain damage ""especially in young boys"" (as if that makes it more urgent). #democraticdebate",New York
4065,how stupid are these candidates? you do know there is a country to our immediate north that has legalized this right?? there are multiple states that has legalized weed. are they in danger bloomberg?? #democraticdebate,New York
4066,#democraticdebate #demdebate bullshit by bloomberg hahaha i wonder how much does he pay to cheer in these events,New York
4067,bloomberg stop #demdebate2020 #democraticdebates #democraticdebate ,New York
4068, #democraticdebate revelations @joebiden just called another #democratic #vicepresident a #liar. biden claims darpa created the #internet. but didn't the constipated vulcan gore invent it? #democraticfeuds #leftwingvpwars #bidenvsgore,New York
4069,#bloomberg has transformed nyc into a neoliberal hell. #democraticdebate,New York
4070,getting medicare for all would do wonders for increasing life expectancy & expanding benefits for people in rural areas not the expanding the current status quo of making people pay for their insurance & prescription drugs & treatment. #demdebate #democraticdebate,New York
4071,"have they talked about the # climate  at this #demdebate2020? did i miss it, when did went to the fridge? #democraticdebate because the rest of these issues? poof. if we don’t deal with that, like, now.",New York
4072,wait. what? mayor pete has a #frederickdouglass plan? #blackhistorymonth is almost over. wonder if he will keep that brand? #democraticdebate,New York
4073,#democraticdebate the status quoobviously wants trump again . they will not supportthe only candidate that #    bernie ie ie ie iebeatstrump america wants . they ask     bernie ie ie ie ie the gotcha question if he will support the candidate if someone else what a double standard .,New York
4074,#democraticdebate - anyone willing to take thomas friedman’s advice? who would assemble a team of rivals and announce it before the election? #teamofrivals are the egos too big for anyone to accept a position other than presidential candidate?,New York
4075,what about reintegration of people who’ve been locked up? anyone have a plan for that part? #demdebate2020 #democraticdebates #democraticdebate,New York
4076,"    bernie ie ie ie ie and rep, clyburn secured 11 billion additional dollars under obamacare to fund rural and urban  climate . i call that “getting things done.” that’s how you help marginalized americans and save lives. put your  economy  where your mouth is. #democraticdebate ",New York
4077,we need a zoomer moderator #democraticdebate these fuckers full of shit,New York
4078,reaching across the aisle = mediocre leader with no vision #democraticdebate #medicare4all,New York
4079,oy vey! #demdebate2020 #democraticdebate #demdebate #democrats,New York
4080,@cbsnews please ask the candidates how they plan on getting anything passed when the senate is still controlled by republicans #demdebate2020 #demdebate #democraticdebate,New York
